dataset,setting,partition,source_split,source_row
DAVIS,cold_drug,train,source_train,15310
DAVIS,cold_drug,train,source_train,15312
DAVIS,cold_drug,train,source_train,15313
DAVIS,cold_drug,train,source_train,15314
DAVIS,cold_drug,train,source_train,15311
DAVIS,cold_drug,train,source_train,15317
DAVIS,cold_drug,train,source_train,15319
DAVIS,cold_drug,train,source_train,15322
DAVIS,cold_drug,train,source_train,15339
DAVIS,cold_drug,train,source_train,15341
DAVIS,cold_drug,train,source_train,15342
DAVIS,cold_drug,train,source_train,15343
DAVIS,cold_drug,train,source_train,15346
DAVIS,cold_drug,train,source_train,15344
DAVIS,cold_drug,train,source_train,15347
DAVIS,cold_drug,train,source_train,15354
DAVIS,cold_drug,train,source_train,15360
DAVIS,cold_drug,train,source_train,15357
DAVIS,cold_drug,train,source_train,15320
DAVIS,cold_drug,train,source_train,15328
DAVIS,cold_drug,train,source_train,15316
DAVIS,cold_drug,train,source_train,15358
DAVIS,cold_drug,train,source_train,15318
DAVIS,cold_drug,train,source_train,15315
DAVIS,cold_drug,train,source_train,15355
DAVIS,cold_drug,train,source_train,15362
DAVIS,cold_drug,train,source_train,15335
DAVIS,cold_drug,train,source_train,15361
DAVIS,cold_drug,train,source_train,15365
DAVIS,cold_drug,train,source_train,15366
DAVIS,cold_drug,train,source_train,15350
DAVIS,cold_drug,train,source_train,15330
DAVIS,cold_drug,train,source_train,15329
DAVIS,cold_drug,train,source_train,15331
DAVIS,cold_drug,train,source_train,15333
DAVIS,cold_drug,train,source_train,15336
DAVIS,cold_drug,train,source_train,15337
DAVIS,cold_drug,train,source_train,15332
DAVIS,cold_drug,train,source_train,15325
DAVIS,cold_drug,train,source_train,15326
DAVIS,cold_drug,train,source_train,15327
DAVIS,cold_drug,train,source_train,15334
DAVIS,cold_drug,train,source_train,15323
DAVIS,cold_drug,train,source_train,15302
DAVIS,cold_drug,train,source_train,15349
DAVIS,cold_drug,train,source_train,15352
DAVIS,cold_drug,train,source_train,15353
DAVIS,cold_drug,train,source_train,15308
DAVIS,cold_drug,train,source_train,15305
DAVIS,cold_drug,train,source_train,15303
DAVIS,cold_drug,train,source_train,15307
DAVIS,cold_drug,train,source_train,15300
DAVIS,cold_drug,train,source_train,15304
DAVIS,cold_drug,train,source_train,15309
DAVIS,cold_drug,train,source_train,18016
DAVIS,cold_drug,train,source_train,17962
DAVIS,cold_drug,train,source_train,17964
DAVIS,cold_drug,train,source_train,17965
DAVIS,cold_drug,train,source_train,17966
DAVIS,cold_drug,train,source_train,17963
DAVIS,cold_drug,train,source_train,17969
DAVIS,cold_drug,train,source_train,17971
DAVIS,cold_drug,train,source_train,17974
DAVIS,cold_drug,train,source_train,17991
DAVIS,cold_drug,train,source_train,17993
DAVIS,cold_drug,train,source_train,17994
DAVIS,cold_drug,train,source_train,17995
DAVIS,cold_drug,train,source_train,17998
DAVIS,cold_drug,train,source_train,17996
DAVIS,cold_drug,train,source_train,17999
DAVIS,cold_drug,train,source_train,18006
DAVIS,cold_drug,train,source_train,18012
DAVIS,cold_drug,train,source_train,18009
DAVIS,cold_drug,train,source_train,17972
DAVIS,cold_drug,train,source_train,17980
DAVIS,cold_drug,train,source_train,17968
DAVIS,cold_drug,train,source_train,18010
DAVIS,cold_drug,train,source_train,17970
DAVIS,cold_drug,train,source_train,17967
DAVIS,cold_drug,train,source_train,18007
DAVIS,cold_drug,train,source_train,18014
DAVIS,cold_drug,train,source_train,17987
DAVIS,cold_drug,train,source_train,18013
DAVIS,cold_drug,train,source_train,18017
DAVIS,cold_drug,train,source_train,18018
DAVIS,cold_drug,train,source_train,18002
DAVIS,cold_drug,train,source_train,17982
DAVIS,cold_drug,train,source_train,17981
DAVIS,cold_drug,train,source_train,17983
DAVIS,cold_drug,train,source_train,17985
DAVIS,cold_drug,train,source_train,17988
DAVIS,cold_drug,train,source_train,17989
DAVIS,cold_drug,train,source_train,17984
DAVIS,cold_drug,train,source_train,17977
DAVIS,cold_drug,train,source_train,17978
DAVIS,cold_drug,train,source_train,17979
DAVIS,cold_drug,train,source_train,17986
DAVIS,cold_drug,train,source_train,17975
DAVIS,cold_drug,train,source_train,17954
DAVIS,cold_drug,train,source_train,18001
DAVIS,cold_drug,train,source_train,18004
DAVIS,cold_drug,train,source_train,18005
DAVIS,cold_drug,train,source_train,17960
DAVIS,cold_drug,train,source_train,17957
DAVIS,cold_drug,train,source_train,17955
DAVIS,cold_drug,train,source_train,17959
DAVIS,cold_drug,train,source_train,17952
DAVIS,cold_drug,train,source_train,17956
DAVIS,cold_drug,train,source_train,17961
DAVIS,cold_drug,train,source_train,13664
DAVIS,cold_drug,train,source_train,13732
DAVIS,cold_drug,train,source_train,13800
DAVIS,cold_drug,train,source_train,13868
DAVIS,cold_drug,train,source_train,13936
DAVIS,cold_drug,train,source_train,14004
DAVIS,cold_drug,train,source_train,14072
DAVIS,cold_drug,train,source_train,14140
DAVIS,cold_drug,train,source_train,13610
DAVIS,cold_drug,train,source_train,13678
DAVIS,cold_drug,train,source_train,13746
DAVIS,cold_drug,train,source_train,13814
DAVIS,cold_drug,train,source_train,13882
DAVIS,cold_drug,train,source_train,13950
DAVIS,cold_drug,train,source_train,14018
DAVIS,cold_drug,train,source_train,14086
DAVIS,cold_drug,train,source_train,13612
DAVIS,cold_drug,train,source_train,13680
DAVIS,cold_drug,train,source_train,13748
DAVIS,cold_drug,train,source_train,13816
DAVIS,cold_drug,train,source_train,13884
DAVIS,cold_drug,train,source_train,13952
DAVIS,cold_drug,train,source_train,14020
DAVIS,cold_drug,train,source_train,14088
DAVIS,cold_drug,train,source_train,13613
DAVIS,cold_drug,train,source_train,13681
DAVIS,cold_drug,train,source_train,13749
DAVIS,cold_drug,train,source_train,13817
DAVIS,cold_drug,train,source_train,13885
DAVIS,cold_drug,train,source_train,13953
DAVIS,cold_drug,train,source_train,14021
DAVIS,cold_drug,train,source_train,14089
DAVIS,cold_drug,train,source_train,13614
DAVIS,cold_drug,train,source_train,13682
DAVIS,cold_drug,train,source_train,13750
DAVIS,cold_drug,train,source_train,13818
DAVIS,cold_drug,train,source_train,13886
DAVIS,cold_drug,train,source_train,13954
DAVIS,cold_drug,train,source_train,14022
DAVIS,cold_drug,train,source_train,14090
DAVIS,cold_drug,train,source_train,13611
DAVIS,cold_drug,train,source_train,13679
DAVIS,cold_drug,train,source_train,13747
DAVIS,cold_drug,train,source_train,13815
DAVIS,cold_drug,train,source_train,13883
DAVIS,cold_drug,train,source_train,13951
DAVIS,cold_drug,train,source_train,14019
DAVIS,cold_drug,train,source_train,14087
DAVIS,cold_drug,train,source_train,13617
DAVIS,cold_drug,train,source_train,13685
DAVIS,cold_drug,train,source_train,13753
DAVIS,cold_drug,train,source_train,13821
DAVIS,cold_drug,train,source_train,13889
DAVIS,cold_drug,train,source_train,13957
DAVIS,cold_drug,train,source_train,14025
DAVIS,cold_drug,train,source_train,14093
DAVIS,cold_drug,train,source_train,13619
DAVIS,cold_drug,train,source_train,13687
DAVIS,cold_drug,train,source_train,13755
DAVIS,cold_drug,train,source_train,13823
DAVIS,cold_drug,train,source_train,13891
DAVIS,cold_drug,train,source_train,13959
DAVIS,cold_drug,train,source_train,14027
DAVIS,cold_drug,train,source_train,14095
DAVIS,cold_drug,train,source_train,13622
DAVIS,cold_drug,train,source_train,13690
DAVIS,cold_drug,train,source_train,13758
DAVIS,cold_drug,train,source_train,13826
DAVIS,cold_drug,train,source_train,13894
DAVIS,cold_drug,train,source_train,13962
DAVIS,cold_drug,train,source_train,14030
DAVIS,cold_drug,train,source_train,14098
DAVIS,cold_drug,train,source_train,13639
DAVIS,cold_drug,train,source_train,13707
DAVIS,cold_drug,train,source_train,13775
DAVIS,cold_drug,train,source_train,13843
DAVIS,cold_drug,train,source_train,13911
DAVIS,cold_drug,train,source_train,13979
DAVIS,cold_drug,train,source_train,14047
DAVIS,cold_drug,train,source_train,14115
DAVIS,cold_drug,train,source_train,13641
DAVIS,cold_drug,train,source_train,13709
DAVIS,cold_drug,train,source_train,13777
DAVIS,cold_drug,train,source_train,13845
DAVIS,cold_drug,train,source_train,13913
DAVIS,cold_drug,train,source_train,13981
DAVIS,cold_drug,train,source_train,14049
DAVIS,cold_drug,train,source_train,14117
DAVIS,cold_drug,train,source_train,13642
DAVIS,cold_drug,train,source_train,13710
DAVIS,cold_drug,train,source_train,13778
DAVIS,cold_drug,train,source_train,13846
DAVIS,cold_drug,train,source_train,13914
DAVIS,cold_drug,train,source_train,13982
DAVIS,cold_drug,train,source_train,14050
DAVIS,cold_drug,train,source_train,14118
DAVIS,cold_drug,train,source_train,13643
DAVIS,cold_drug,train,source_train,13711
DAVIS,cold_drug,train,source_train,13779
DAVIS,cold_drug,train,source_train,13847
DAVIS,cold_drug,train,source_train,13915
DAVIS,cold_drug,train,source_train,13983
DAVIS,cold_drug,train,source_train,14051
DAVIS,cold_drug,train,source_train,14119
DAVIS,cold_drug,train,source_train,13646
DAVIS,cold_drug,train,source_train,13714
DAVIS,cold_drug,train,source_train,13782
DAVIS,cold_drug,train,source_train,13850
DAVIS,cold_drug,train,source_train,13918
DAVIS,cold_drug,train,source_train,13986
DAVIS,cold_drug,train,source_train,14054
DAVIS,cold_drug,train,source_train,14122
DAVIS,cold_drug,train,source_train,13644
DAVIS,cold_drug,train,source_train,13712
DAVIS,cold_drug,train,source_train,13780
DAVIS,cold_drug,train,source_train,13848
DAVIS,cold_drug,train,source_train,13916
DAVIS,cold_drug,train,source_train,13984
DAVIS,cold_drug,train,source_train,14052
DAVIS,cold_drug,train,source_train,14120
DAVIS,cold_drug,train,source_train,13647
DAVIS,cold_drug,train,source_train,13715
DAVIS,cold_drug,train,source_train,13783
DAVIS,cold_drug,train,source_train,13851
DAVIS,cold_drug,train,source_train,13919
DAVIS,cold_drug,train,source_train,13987
DAVIS,cold_drug,train,source_train,14055
DAVIS,cold_drug,train,source_train,14123
DAVIS,cold_drug,train,source_train,13654
DAVIS,cold_drug,train,source_train,13722
DAVIS,cold_drug,train,source_train,13790
DAVIS,cold_drug,train,source_train,13858
DAVIS,cold_drug,train,source_train,13926
DAVIS,cold_drug,train,source_train,13994
DAVIS,cold_drug,train,source_train,14062
DAVIS,cold_drug,train,source_train,14130
DAVIS,cold_drug,train,source_train,13660
DAVIS,cold_drug,train,source_train,13728
DAVIS,cold_drug,train,source_train,13796
DAVIS,cold_drug,train,source_train,13864
DAVIS,cold_drug,train,source_train,13932
DAVIS,cold_drug,train,source_train,14000
DAVIS,cold_drug,train,source_train,14068
DAVIS,cold_drug,train,source_train,14136
DAVIS,cold_drug,train,source_train,13657
DAVIS,cold_drug,train,source_train,13725
DAVIS,cold_drug,train,source_train,13793
DAVIS,cold_drug,train,source_train,13861
DAVIS,cold_drug,train,source_train,13929
DAVIS,cold_drug,train,source_train,13997
DAVIS,cold_drug,train,source_train,14065
DAVIS,cold_drug,train,source_train,14133
DAVIS,cold_drug,train,source_train,13620
DAVIS,cold_drug,train,source_train,13688
DAVIS,cold_drug,train,source_train,13756
DAVIS,cold_drug,train,source_train,13824
DAVIS,cold_drug,train,source_train,13892
DAVIS,cold_drug,train,source_train,13960
DAVIS,cold_drug,train,source_train,14028
DAVIS,cold_drug,train,source_train,14096
DAVIS,cold_drug,train,source_train,13628
DAVIS,cold_drug,train,source_train,13696
DAVIS,cold_drug,train,source_train,13764
DAVIS,cold_drug,train,source_train,13832
DAVIS,cold_drug,train,source_train,13900
DAVIS,cold_drug,train,source_train,13968
DAVIS,cold_drug,train,source_train,14036
DAVIS,cold_drug,train,source_train,14104
DAVIS,cold_drug,train,source_train,13616
DAVIS,cold_drug,train,source_train,13684
DAVIS,cold_drug,train,source_train,13752
DAVIS,cold_drug,train,source_train,13820
DAVIS,cold_drug,train,source_train,13888
DAVIS,cold_drug,train,source_train,13956
DAVIS,cold_drug,train,source_train,14024
DAVIS,cold_drug,train,source_train,14092
DAVIS,cold_drug,train,source_train,13658
DAVIS,cold_drug,train,source_train,13726
DAVIS,cold_drug,train,source_train,13794
DAVIS,cold_drug,train,source_train,13862
DAVIS,cold_drug,train,source_train,13930
DAVIS,cold_drug,train,source_train,13998
DAVIS,cold_drug,train,source_train,14066
DAVIS,cold_drug,train,source_train,14134
DAVIS,cold_drug,train,source_train,13618
DAVIS,cold_drug,train,source_train,13686
DAVIS,cold_drug,train,source_train,13754
DAVIS,cold_drug,train,source_train,13822
DAVIS,cold_drug,train,source_train,13890
DAVIS,cold_drug,train,source_train,13958
DAVIS,cold_drug,train,source_train,14026
DAVIS,cold_drug,train,source_train,14094
DAVIS,cold_drug,train,source_train,13615
DAVIS,cold_drug,train,source_train,13683
DAVIS,cold_drug,train,source_train,13751
DAVIS,cold_drug,train,source_train,13819
DAVIS,cold_drug,train,source_train,13887
DAVIS,cold_drug,train,source_train,13955
DAVIS,cold_drug,train,source_train,14023
DAVIS,cold_drug,train,source_train,14091
DAVIS,cold_drug,train,source_train,13655
DAVIS,cold_drug,train,source_train,13723
DAVIS,cold_drug,train,source_train,13791
DAVIS,cold_drug,train,source_train,13859
DAVIS,cold_drug,train,source_train,13927
DAVIS,cold_drug,train,source_train,13995
DAVIS,cold_drug,train,source_train,14063
DAVIS,cold_drug,train,source_train,14131
DAVIS,cold_drug,train,source_train,13662
DAVIS,cold_drug,train,source_train,13730
DAVIS,cold_drug,train,source_train,13798
DAVIS,cold_drug,train,source_train,13866
DAVIS,cold_drug,train,source_train,13934
DAVIS,cold_drug,train,source_train,14002
DAVIS,cold_drug,train,source_train,14070
DAVIS,cold_drug,train,source_train,14138
DAVIS,cold_drug,train,source_train,13635
DAVIS,cold_drug,train,source_train,13703
DAVIS,cold_drug,train,source_train,13771
DAVIS,cold_drug,train,source_train,13839
DAVIS,cold_drug,train,source_train,13907
DAVIS,cold_drug,train,source_train,13975
DAVIS,cold_drug,train,source_train,14043
DAVIS,cold_drug,train,source_train,14111
DAVIS,cold_drug,train,source_train,13661
DAVIS,cold_drug,train,source_train,13729
DAVIS,cold_drug,train,source_train,13797
DAVIS,cold_drug,train,source_train,13865
DAVIS,cold_drug,train,source_train,13933
DAVIS,cold_drug,train,source_train,14001
DAVIS,cold_drug,train,source_train,14069
DAVIS,cold_drug,train,source_train,14137
DAVIS,cold_drug,train,source_train,13665
DAVIS,cold_drug,train,source_train,13733
DAVIS,cold_drug,train,source_train,13801
DAVIS,cold_drug,train,source_train,13869
DAVIS,cold_drug,train,source_train,13937
DAVIS,cold_drug,train,source_train,14005
DAVIS,cold_drug,train,source_train,14073
DAVIS,cold_drug,train,source_train,14141
DAVIS,cold_drug,train,source_train,13666
DAVIS,cold_drug,train,source_train,13734
DAVIS,cold_drug,train,source_train,13802
DAVIS,cold_drug,train,source_train,13870
DAVIS,cold_drug,train,source_train,13938
DAVIS,cold_drug,train,source_train,14006
DAVIS,cold_drug,train,source_train,14074
DAVIS,cold_drug,train,source_train,14142
DAVIS,cold_drug,train,source_train,13650
DAVIS,cold_drug,train,source_train,13718
DAVIS,cold_drug,train,source_train,13786
DAVIS,cold_drug,train,source_train,13854
DAVIS,cold_drug,train,source_train,13922
DAVIS,cold_drug,train,source_train,13990
DAVIS,cold_drug,train,source_train,14058
DAVIS,cold_drug,train,source_train,14126
DAVIS,cold_drug,train,source_train,13630
DAVIS,cold_drug,train,source_train,13698
DAVIS,cold_drug,train,source_train,13766
DAVIS,cold_drug,train,source_train,13834
DAVIS,cold_drug,train,source_train,13902
DAVIS,cold_drug,train,source_train,13970
DAVIS,cold_drug,train,source_train,14038
DAVIS,cold_drug,train,source_train,14106
DAVIS,cold_drug,train,source_train,13629
DAVIS,cold_drug,train,source_train,13697
DAVIS,cold_drug,train,source_train,13765
DAVIS,cold_drug,train,source_train,13833
DAVIS,cold_drug,train,source_train,13901
DAVIS,cold_drug,train,source_train,13969
DAVIS,cold_drug,train,source_train,14037
DAVIS,cold_drug,train,source_train,14105
DAVIS,cold_drug,train,source_train,13631
DAVIS,cold_drug,train,source_train,13699
DAVIS,cold_drug,train,source_train,13767
DAVIS,cold_drug,train,source_train,13835
DAVIS,cold_drug,train,source_train,13903
DAVIS,cold_drug,train,source_train,13971
DAVIS,cold_drug,train,source_train,14039
DAVIS,cold_drug,train,source_train,14107
DAVIS,cold_drug,train,source_train,13633
DAVIS,cold_drug,train,source_train,13701
DAVIS,cold_drug,train,source_train,13769
DAVIS,cold_drug,train,source_train,13837
DAVIS,cold_drug,train,source_train,13905
DAVIS,cold_drug,train,source_train,13973
DAVIS,cold_drug,train,source_train,14041
DAVIS,cold_drug,train,source_train,14109
DAVIS,cold_drug,train,source_train,13636
DAVIS,cold_drug,train,source_train,13704
DAVIS,cold_drug,train,source_train,13772
DAVIS,cold_drug,train,source_train,13840
DAVIS,cold_drug,train,source_train,13908
DAVIS,cold_drug,train,source_train,13976
DAVIS,cold_drug,train,source_train,14044
DAVIS,cold_drug,train,source_train,14112
DAVIS,cold_drug,train,source_train,13637
DAVIS,cold_drug,train,source_train,13705
DAVIS,cold_drug,train,source_train,13773
DAVIS,cold_drug,train,source_train,13841
DAVIS,cold_drug,train,source_train,13909
DAVIS,cold_drug,train,source_train,13977
DAVIS,cold_drug,train,source_train,14045
DAVIS,cold_drug,train,source_train,14113
DAVIS,cold_drug,train,source_train,13632
DAVIS,cold_drug,train,source_train,13700
DAVIS,cold_drug,train,source_train,13768
DAVIS,cold_drug,train,source_train,13836
DAVIS,cold_drug,train,source_train,13904
DAVIS,cold_drug,train,source_train,13972
DAVIS,cold_drug,train,source_train,14040
